event,fighter_1,fighter_2,result,method,round,time,fighter_1_elo_start,fighter_2_elo_start,fighter_1_elo_end,fighter_2_elo_end
UFC 237: Namajunas vs. Andrade,Warlley Alves,Sergio Moraes,win,KO/TKO,3,4:13,1562.72,1598.83,1590.31,1571.24
UFC 237: Namajunas vs. Andrade,Thiago Moises,Kurt Holobaugh,win,U-DEC,3,5:00,1484.23,1439.31,1501.66,1421.88
UFC 237: Namajunas vs. Andrade,Ryan Spann,Rogerio Nogueira,win,KO/TKO,1,2:07,1518.85,1565.63,1547.2,1537.28
UFC 237: Namajunas vs. Andrade,Irene Aldana,Bethe Correia,win,SUB,3,3:24,1502.93,1508.21,1528.31,1482.83
UFC 237: Namajunas vs. Andrade,Laureano Staropoli,Thiago Alves,win,U-DEC,3,5:00,1518.65,1572.83,1541.74,1549.74
UFC 237: Namajunas vs. Andrade,Alexander Volkanovski,Jose Aldo,win,U-DEC,3,5:00,1634.65,1663.55,1656.31,1641.89
UFC 237: Namajunas vs. Andrade,Jared Cannonier,Anderson Silva,win,KO/TKO,1,4:47,1518.59,1672.78,1554.01,1637.36
UFC 237: Namajunas vs. Andrade,Jessica Andrade,Rose Namajunas,win,KO/TKO,2,2:58,1618.27,1611.91,1642.81,1587.37
UFC Fight Night: Dos Anjos vs. Lee,Julio Arce,Julian Erosa,win,KO/TKO,3,1:49,1519.61,1450.74,1539.72,1430.63
UFC Fight Night: Dos Anjos vs. Lee,Zak Cummings,Trevin Giles,win,SUB,3,4:01,1583.17,1548.74,1605.7,1526.21
UFC Fight Night: Dos Anjos vs. Lee,Ed Herman,Patrick Cummins,win,KO/TKO,1,3:39,1506.5,1495.63,1530.72,1471.41
UFC Fight Night: Dos Anjos vs. Lee,Grant Dawson,Michael Trizano,win,SUB,2,2:27,1518.22,1540.29,1544.81,1513.7
UFC Fight Night: Dos Anjos vs. Lee,Michel Pereira,Danny Roberts,win,KO/TKO,1,1:47,1500.0,1532.06,1527.3,1504.76
UFC Fight Night: Dos Anjos vs. Lee,Desmond Green,Charles Jourdain,win,U-DEC,3,5:00,1524.98,1500.0,1543.54,1481.44
UFC Fight Night: Dos Anjos vs. Lee,Aspen Ladd,Sijara Eubanks,win,U-DEC,3,5:00,1546.54,1537.56,1566.02,1518.08
UFC Fight Night: Dos Anjos vs. Lee,Davi Ramos,Austin Hubbard,win,U-DEC,3,5:00,1562.98,1500.0,1579.39,1483.59
UFC Fight Night: Dos Anjos vs. Lee,Charles Oliveira,Nik Lentz,win,KO/TKO,2,2:11,1645.51,1620.55,1668.72,1597.34
UFC Fight Night: Dos Anjos vs. Lee,Vicente Luque,Derrick Krantz,win,KO/TKO,1,3:52,1642.96,1500.0,1658.22,1484.74
UFC Fight Night: Dos Anjos vs. Lee,Felicia Spencer,Megan Anderson,win,SUB,1,3:24,1500.0,1508.59,1525.62,1482.97
UFC Fight Night: Dos Anjos vs. Lee,Ian Heinisch,Antonio Carlos Junior,win,U-DEC,3,5:00,1524.85,1612.52,1549.79,1587.58
UFC Fight Night: Dos Anjos vs. Lee,Rafael Dos Anjos,Kevin Lee,win,SUB,4,3:47,1667.01,1639.13,1690.01,1616.13
UFC Fight Night: Gustafsson vs. Smith,Joel Alvarez,Danilo Belluardo,win,KO/TKO,2,2:22,1481.15,1500.0,1507.51,1473.64
UFC Fight Night: Gustafsson vs. Smith,Devin Clark,Darko Stosic,win,U-DEC,3,5:00,1486.17,1523.51,1508.31,1501.37
UFC Fight Night: Gustafsson vs. Smith,Bea Malecki,Duda Santana,win,SUB,2,1:59,1500.0,1500.0,1525.0,1475.0
UFC Fight Night: Gustafsson vs. Smith,Frank Camacho,Nick Hein,win,KO/TKO,2,4:56,1461.38,1506.31,1489.6,1478.09
UFC Fight Night: Gustafsson vs. Smith,Leonardo Santos,Stevie Ray,win,KO/TKO,1,2:17,1608.08,1552.68,1629.13,1531.63
UFC Fight Night: Gustafsson vs. Smith,Lina Lansberg,Tonya Evinger,win,U-DEC,3,5:00,1473.92,1456.76,1492.93,1437.75
UFC Fight Night: Gustafsson vs. Smith,Sergey Khandozhko,Rostem Akman,win,U-DEC,3,5:00,1500.0,1500.0,1520.0,1480.0
UFC Fight Night: Gustafsson vs. Smith,Daniel Teymur,Sung Bin Jo,win,U-DEC,3,5:00,1434.25,1500.0,1457.99,1476.26
UFC Fight Night: Gustafsson vs. Smith,Christos Giagos,Damir Hadzovic,win,U-DEC,3,5:00,1484.96,1538.75,1508.03,1515.68
UFC Fight Night: Gustafsson vs. Smith,Makwan Amirkhani,Chris Fishgold,win,SUB,2,4:25,1562.31,1500.69,1582.92,1480.08
UFC Fight Night: Gustafsson vs. Smith,Aleksandar Rakic,Jimi Manuwa,win,KO/TKO,1,0:47,1566.57,1531.22,1589.04,1508.75
UFC Fight Night: Gustafsson vs. Smith,Anthony Smith,Alexander Gustafsson,win,SUB,4,2:38,1601.74,1629.0,1628.7,1602.04
UFC 238: Cejudo vs. Moraes,Katlyn Cerminara,Joanne Wood,win,U-DEC,3,5:00,1533.9,1537.61,1554.11,1517.4
UFC 238: Cejudo vs. Moraes,Eddie Wineland,Grigory Popov,win,KO/TKO,2,4:47,1503.64,1500.0,1528.38,1475.26
UFC 238: Cejudo vs. Moraes,Darren Stewart,Bevon Lewis,win,U-DEC,3,5:00,1473.42,1476.14,1493.58,1455.98
UFC 238: Cejudo vs. Moraes,Yan Xiaonan,Angela Hill,win,U-DEC,3,5:00,1553.39,1460.2,1568.15,1445.44
UFC 238: Cejudo vs. Moraes,Calvin Kattar,Ricardo Lamas,win,KO/TKO,1,4:06,1551.74,1615.35,1581.27,1585.82
UFC 238: Cejudo vs. Moraes,Alexa Grasso,Karolina Kowalkiewicz,win,U-DEC,3,5:00,1497.2,1517.8,1518.38,1496.62
UFC 238: Cejudo vs. Moraes,Aljamain Sterling,Pedro Munhoz,win,U-DEC,3,5:00,1626.13,1635.13,1646.65,1614.61
UFC 238: Cejudo vs. Moraes,Tatiana Suarez,Nina Nunes,win,U-DEC,3,5:00,1590.83,1546.2,1608.27,1528.76
UFC 238: Cejudo vs. Moraes,Blagoy Ivanov,Tai Tuivasa,win,U-DEC,3,5:00,1513.15,1550.4,1535.29,1528.26
UFC 238: Cejudo vs. Moraes,Petr Yan,Jimmie Rivera,win,U-DEC,3,5:00,1588.26,1580.06,1607.79,1560.53
UFC 238: Cejudo vs. Moraes,Tony Ferguson,Donald Cerrone,win,KO/TKO,2,5:00,1755.22,1715.96,1777.41,1693.77
UFC 238: Cejudo vs. Moraes,Valentina Shevchenko,Jessica Eye,win,KO/TKO,2,0:26,1583.97,1507.94,1603.58,1488.33
UFC 238: Cejudo vs. Moraes,Henry Cejudo,Marlon Moraes,win,KO/TKO,3,4:51,1653.89,1605.17,1675.41,1583.65
UFC Fight Night: Moicano vs. The Korean Zombie,Deron Winn,Eric Spicely,win,U-DEC,3,5:00,1500.0,1454.83,1517.41,1437.42
UFC Fight Night: Moicano vs. The Korean Zombie,Molly McCann,Ariane da Silva,win,U-DEC,3,5:00,1496.86,1481.07,1515.95,1461.98
UFC Fight Night: Moicano vs. The Korean Zombie,Jairzinho Rozenstruik,Allen Crowder,win,KO/TKO,1,0:09,1524.04,1497.79,1547.15,1474.68
UFC Fight Night: Moicano vs. The Korean Zombie,Luis Pena,Matt Wiman,win,KO/TKO,3,1:14,1524.38,1594.38,1554.35,1564.41
UFC Fight Night: Moicano vs. The Korean Zombie,Ashley Yoder,Syuri Kondo,win,U-DEC,3,5:00,1463.73,1476.18,1484.45,1455.46
UFC Fight Night: Moicano vs. The Korean Zombie,Dan Ige,Kevin Aguilar,win,U-DEC,3,5:00,1549.51,1544.56,1569.23,1524.84
UFC Fight Night: Moicano vs. The Korean Zombie,Kevin Holland,Alessio Di Chirico,win,U-DEC,3,5:00,1531.25,1520.89,1550.65,1501.49
UFC Fight Night: Moicano vs. The Korean Zombie,Andrea Lee,Montana De La Rosa,win,U-DEC,3,5:00,1537.29,1572.76,1559.32,1550.73
UFC Fight Night: Moicano vs. The Korean Zombie,Andre Ewell,Anderson Dos Santos,win,U-DEC,3,5:00,1498.37,1481.15,1517.38,1462.14
UFC Fight Night: Moicano vs. The Korean Zombie,Randy Brown,Bryan Barberena,win,KO/TKO,3,2:54,1519.55,1544.32,1546.33,1517.54
UFC Fight Night: Moicano vs. The Korean Zombie,Chan Sung Jung,Renato Moicano,win,KO/TKO,1,0:58,1560.62,1568.51,1586.19,1542.94
UFC Fight Night: Ngannou vs. Dos Santos,Maurice Greene,Junior Albini,win,KO/TKO,1,3:38,1543.56,1462.64,1562.84,1443.36
UFC Fight Night: Ngannou vs. Dos Santos,Amanda Ribas,Emily Whitmire,win,SUB,2,2:10,1500.0,1524.43,1526.75,1497.68
UFC Fight Night: Ngannou vs. Dos Santos,Dalcha Lungiambula,Dequan Townsend,win,KO/TKO,3,0:42,1500.0,1500.0,1525.0,1475.0
UFC Fight Night: Ngannou vs. Dos Santos,Jared Gordon,Dan Moret,win,U-DEC,3,5:00,1494.13,1458.92,1512.11,1440.94
UFC Fight Night: Ngannou vs. Dos Santos,Eryk Anders,Vinicius Moreira,win,KO/TKO,1,1:18,1492.59,1475.0,1516.33,1451.26
UFC Fight Night: Ngannou vs. Dos Santos,Ricardo Ramos,Journey Newson,win,U-DEC,3,5:00,1537.1,1500.0,1554.97,1482.13
UFC Fight Night: Ngannou vs. Dos Santos,Alonzo Menifield,Paul Craig,win,KO/TKO,1,3:19,1525.0,1504.73,1548.54,1481.19
UFC Fight Night: Ngannou vs. Dos Santos,Drew Dober,Marco Polo Reyes,win,KO/TKO,1,1:07,1525.57,1533.68,1551.15,1508.1
UFC Fight Night: Ngannou vs. Dos Santos,Vinc Pichel,Roosevelt Roberts,win,U-DEC,3,5:00,1539.79,1542.5,1559.95,1522.34
UFC Fight Night: Ngannou vs. Dos Santos,Demian Maia,Anthony Rocco Martin,win,M-DEC,3,5:00,1680.93,1611.5,1696.99,1595.44
UFC Fight Night: Ngannou vs. Dos Santos,Joseph Benavidez,Jussier Formiga,win,KO/TKO,2,4:47,1680.81,1619.26,1701.43,1598.64
UFC Fight Night: Ngannou vs. Dos Santos,Francis Ngannou,Junior Dos Santos,win,KO/TKO,1,1:11,1662.09,1698.95,1689.73,1671.31
UFC 239: Jones vs. Santos,Julia Avila,Pannie Kianzad,win,U-DEC,3,5:00,1500.0,1475.0,1518.56,1456.44
UFC 239: Jones vs. Santos,Chance Rencountre,Ismail Naurdiev,win,U-DEC,3,5:00,1509.31,1528.21,1530.4,1507.12
UFC 239: Jones vs. Santos,Edmen Shahbazyan,Jack Marshman,win,SUB,1,1:12,1542.88,1500.13,1564.82,1478.19
UFC 239: Jones vs. Santos,Song Yadong,Alejandro Perez,win,KO/TKO,1,2:04,1566.13,1585.65,1592.53,1559.25
UFC 239: Jones vs. Santos,Claudia Gadelha,Randa Markos,win,U-DEC,3,5:00,1530.91,1504.57,1549.4,1486.08
UFC 239: Jones vs. Santos,Marlon Vera,Nohelin Hernandez,win,SUB,2,3:25,1582.25,1500.0,1601.44,1480.81
UFC 239: Jones vs. Santos,Arnold Allen,Gilbert Melendez,win,U-DEC,3,5:00,1598.96,1448.37,1610.8,1436.53
UFC 239: Jones vs. Santos,Michael Chiesa,Diego Sanchez,win,U-DEC,3,5:00,1588.5,1585.59,1608.33,1565.76
UFC 239: Jones vs. Santos,Jan Blachowicz,Luke Rockhold,win,KO/TKO,2,1:39,1552.53,1613.96,1581.9,1584.59
UFC 239: Jones vs. Santos,Jorge Masvidal,Ben Askren,win,KO/TKO,1,0:05,1619.39,1535.76,1638.49,1516.66
UFC 239: Jones vs. Santos,Amanda Nunes,Holly Holm,win,KO/TKO,1,4:10,1688.08,1533.69,1702.65,1519.12
UFC 239: Jones vs. Santos,Jon Jones,Thiago Santos,win,S-DEC,5,5:00,1818.53,1662.78,1830.12,1651.19
UFC Fight Night: De Randamie vs. Ladd,Benito Lopez,Vince Morales,win,U-DEC,3,5:00,1495.77,1503.49,1516.21,1483.05
UFC Fight Night: De Randamie vs. Ladd,Brianna Fortino,Livinha Souza,win,U-DEC,3,5:00,1500.0,1540.83,1522.34,1518.49
UFC Fight Night: De Randamie vs. Ladd,Jonathan Martinez,Pingyuan Liu,win,KO/TKO,3,3:54,1497.04,1538.05,1524.98,1510.11
UFC Fight Night: De Randamie vs. Ladd,Ryan Hall,Darren Elkins,win,U-DEC,3,5:00,1567.46,1615.44,1590.2,1592.7
UFC Fight Night: De Randamie vs. Ladd,Julianna Pena,Nicco Montano,win,U-DEC,3,5:00,1554.83,1518.85,1572.77,1500.91
UFC Fight Night: De Randamie vs. Ladd,Andre Fili,Sheymon Moraes,win,KO/TKO,1,3:07,1543.78,1500.9,1565.71,1478.97
UFC Fight Night: De Randamie vs. Ladd,Mike Rodriguez,John Allan,nc,Overturned,3,5:00,1506.1,1500.0,1506.1,1500.0
UFC Fight Night: De Randamie vs. Ladd,Marvin Vettori,Cezar Ferreira,win,U-DEC,3,5:00,1505.18,1561.03,1528.37,1537.84
UFC Fight Night: De Randamie vs. Ladd,Karl Roberson,Wellington Turman,win,S-DEC,3,5:00,1503.48,1500.0,1523.28,1480.2
UFC Fight Night: De Randamie vs. Ladd,Josh Emmett,Mirsad Bektic,win,KO/TKO,1,4:25,1573.26,1603.16,1600.41,1576.01
UFC Fight Night: De Randamie vs. Ladd,Urijah Faber,Ricky Simon,win,KO/TKO,1,0:46,1593.48,1567.32,1616.6,1544.2
UFC Fight Night: De Randamie vs. Ladd,Germaine de Randamie,Aspen Ladd,win,KO/TKO,1,0:16,1581.6,1566.02,1605.48,1542.14
UFC Fight Night: Dos Anjos vs. Edwards,Felipe Colares,Domingo Pilarte,win,S-DEC,3,5:00,1480.0,1500.0,1501.15,1478.85
UFC Fight Night: Dos Anjos vs. Edwards,Mario Bautista,Jin Soo Son,win,U-DEC,3,5:00,1478.78,1481.45,1498.93,1461.3
UFC Fight Night: Dos Anjos vs. Edwards,Ray Borg,Gabriel Silva,win,U-DEC,3,5:00,1533.5,1500.0,1551.58,1481.92
UFC Fight Night: Dos Anjos vs. Edwards,Jennifer Maia,Roxanne Modafferi,win,U-DEC,3,5:00,1502.82,1492.18,1522.21,1472.79
UFC Fight Night: Dos Anjos vs. Edwards,Klidson Abreu,Sam Alvey,win,U-DEC,3,5:00,1479.93,1550.48,1503.94,1526.47
UFC Fight Night: Dos Anjos vs. Edwards,Raquel Pennington,Irene Aldana,win,S-DEC,3,5:00,1544.01,1528.31,1563.11,1509.21
UFC Fight Night: Dos Anjos vs. Edwards,Alex Caceres,Steven Peterson,win,U-DEC,3,5:00,1483.27,1479.32,1503.04,1459.55
UFC Fight Night: Dos Anjos vs. Edwards,Andrei Arlovski,Ben Rothwell,win,U-DEC,3,5:00,1531.44,1556.79,1552.9,1535.33
UFC Fight Night: Dos Anjos vs. Edwards,Alexander Hernandez,Francisco Trinaldo,win,U-DEC,3,5:00,1540.76,1646.27,1566.65,1620.38
UFC Fight Night: Dos Anjos vs. Edwards,Dan Hooker,James Vick,win,KO/TKO,1,2:33,1586.03,1607.44,1612.57,1580.9
UFC Fight Night: Dos Anjos vs. Edwards,Greg Hardy,Juan Adams,win,KO/TKO,1,0:45,1501.47,1502.77,1526.56,1477.68
UFC Fight Night: Dos Anjos vs. Edwards,Walt Harris,Aleksei Oleinik,win,KO/TKO,1,0:12,1518.69,1570.89,1547.42,1542.16
UFC Fight Night: Dos Anjos vs. Edwards,Leon Edwards,Rafael Dos Anjos,win,U-DEC,5,5:00,1657.06,1690.01,1678.95,1668.12
UFC 240: Holloway vs. Edgar,Erik Koch,Kyle Stewart,win,U-DEC,3,5:00,1485.35,1473.78,1504.68,1454.45
UFC 240: Holloway vs. Edgar,Gillian Robertson,Sarah Frota,win,KO/TKO,2,4:13,1540.23,1481.27,1561.03,1460.47
UFC 240: Holloway vs. Edgar,Deiveson Figueiredo,Alexandre Pantoja,win,U-DEC,3,5:00,1575.88,1590.92,1596.75,1570.05
UFC 240: Holloway vs. Edgar,Gavin Tucker,SeungWoo Choi,win,SUB,3,3:17,1497.63,1480.0,1521.36,1456.27
UFC 240: Holloway vs. Edgar,Hakeem Dawodu,Yoshinori Horie,win,KO/TKO,3,4:09,1515.84,1500.0,1539.7,1476.14
UFC 240: Holloway vs. Edgar,Viviane Araujo,Alexis Davis,win,U-DEC,3,5:00,1523.46,1518.47,1543.17,1498.76
UFC 240: Holloway vs. Edgar,Krzysztof Jotko,Marc-Andre Barriault,win,S-DEC,3,5:00,1541.49,1480.36,1558.01,1463.84
UFC 240: Holloway vs. Edgar,Arman Tsarukyan,Olivier Aubin-Mercier,win,U-DEC,3,5:00,1485.66,1567.76,1510.3,1543.12
UFC 240: Holloway vs. Edgar,Geoff Neal,Niko Price,win,KO/TKO,2,2:39,1565.64,1574.08,1591.25,1548.47
UFC 240: Holloway vs. Edgar,Cristiane Justino,Felicia Spencer,win,U-DEC,3,5:00,1585.77,1525.62,1602.34,1509.05
UFC 240: Holloway vs. Edgar,Max Holloway,Frankie Edgar,win,U-DEC,5,5:00,1744.2,1701.49,1761.75,1683.94
UFC Fight Night: Covington vs. Lawler,Miranda Granger,Hannah Goldy,win,U-DEC,3,5:00,1500.0,1500.0,1520.0,1480.0
UFC Fight Night: Covington vs. Lawler,Claudio Silva,Cole Williams,win,SUB,1,2:35,1591.37,1500.0,1609.94,1481.43
UFC Fight Night: Covington vs. Lawler,Lauren Murphy,Mara Romero Borella,win,KO/TKO,3,1:46,1470.14,1524.23,1499.0,1495.37
UFC Fight Night: Covington vs. Lawler,Matt Schnell,Jordan Espinosa,win,SUB,1,1:23,1526.04,1519.29,1550.55,1494.78
UFC Fight Night: Covington vs. Lawler,Antonina Shevchenko,Lucie Pudilova,win,SUB,2,1:20,1498.24,1479.49,1521.89,1455.84
UFC Fight Night: Covington vs. Lawler,Mickey Gall,Salim Touahri,win,U-DEC,3,5:00,1544.39,1462.53,1559.76,1447.16
UFC Fight Night: Covington vs. Lawler,Kennedy Nzechukwu,Darko Stosic,win,U-DEC,3,5:00,1473.43,1501.37,1495.03,1479.77
UFC Fight Night: Covington vs. Lawler,Scott Holtzman,Dong Hyun Ma,win,KO/TKO,2,5:00,1546.78,1491.18,1567.81,1470.15
UFC Fight Night: Covington vs. Lawler,Gerald Meerschaert,Trevin Giles,win,SUB,3,1:49,1523.44,1526.21,1548.64,1501.01
UFC Fight Night: Covington vs. Lawler,Nasrat Haqparast,Joaquim Silva,win,KO/TKO,2,0:36,1516.01,1565.31,1544.53,1536.79
UFC Fight Night: Covington vs. Lawler,Jim Miller,Clay Guida,win,SUB,1,0:58,1570.98,1562.69,1595.38,1538.29
UFC Fight Night: Covington vs. Lawler,Colby Covington,Robbie Lawler,win,U-DEC,5,5:00,1676.24,1624.26,1693.27,1607.23
UFC Fight Night: Shevchenko vs. Carmouche 2,Veronica Hardy,Polyana Viana,win,SUB,1,1:09,1435.8,1483.13,1464.18,1454.75
UFC Fight Night: Shevchenko vs. Carmouche 2,Alex Da Silva,Kazula Vargas,win,U-DEC,3,5:00,1473.67,1500.0,1495.18,1478.49
UFC Fight Night: Shevchenko vs. Carmouche 2,Chris Gutierrez,Geraldo de Freitas,win,S-DEC,3,5:00,1498.05,1520.0,1519.31,1498.74
UFC Fight Night: Shevchenko vs. Carmouche 2,Rogerio Bontorin,Raulian Paiva,win,KO/TKO,1,2:56,1519.82,1481.06,1542.04,1458.84
UFC Fight Night: Shevchenko vs. Carmouche 2,Marina Rodriguez,Tecia Pennington,win,U-DEC,3,5:00,1517.15,1533.46,1538.09,1512.52
UFC Fight Night: Shevchenko vs. Carmouche 2,Ciryl Gane,Raphael Pessoa,win,SUB,1,4:12,1500.0,1500.0,1525.0,1475.0
UFC Fight Night: Shevchenko vs. Carmouche 2,Gilbert Burns,Aleksei Kunchenko,win,U-DEC,3,5:00,1603.88,1549.35,1620.77,1532.46
UFC Fight Night: Shevchenko vs. Carmouche 2,Enrique Barzola,Bobby Moffett,win,S-DEC,3,5:00,1549.57,1481.15,1565.68,1465.04
UFC Fight Night: Shevchenko vs. Carmouche 2,Rodolfo Vieira,Oskar Piechota,win,SUB,2,4:26,1500.0,1517.68,1526.27,1491.41
UFC Fight Night: Shevchenko vs. Carmouche 2,Volkan Oezdemir,Ilir Latifi,win,KO/TKO,2,4:31,1524.15,1577.4,1552.95,1548.6
UFC Fight Night: Shevchenko vs. Carmouche 2,Eduardo Garagorri,Humberto Bandenay,win,U-DEC,3,5:00,1500.0,1479.99,1518.85,1461.14
UFC Fight Night: Shevchenko vs. Carmouche 2,Vicente Luque,Mike Perry,win,S-DEC,3,5:00,1658.22,1568.2,1673.15,1553.27
UFC Fight Night: Shevchenko vs. Carmouche 2,Valentina Shevchenko,Liz Carmouche,win,U-DEC,5,5:00,1603.58,1527.03,1619.24,1511.37
UFC 241: Cormier vs. Miocic 2,Sabina Mazo,Shana Dobson,win,U-DEC,3,5:00,1479.94,1503.56,1501.3,1482.2
UFC 241: Cormier vs. Miocic 2,Kyung Ho Kang,Brandon Davis,win,S-DEC,3,5:00,1550.91,1491.8,1567.54,1475.17
UFC 241: Cormier vs. Miocic 2,Hannah Cifers,Jodie Esquibel,win,U-DEC,3,5:00,1496.71,1438.66,1513.4,1421.97
UFC 241: Cormier vs. Miocic 2,Casey Kenney,Manny Bermudez,win,U-DEC,3,5:00,1523.24,1567.02,1545.75,1544.51
UFC 241: Cormier vs. Miocic 2,Drakkar Klose,Christos Giagos,win,U-DEC,3,5:00,1562.75,1508.03,1579.63,1491.15
UFC 241: Cormier vs. Miocic 2,Cory Sandhagen,Raphael Assuncao,win,U-DEC,3,5:00,1599.55,1635.06,1621.59,1613.02
UFC 241: Cormier vs. Miocic 2,Khama Worthy,Devonte Smith,win,KO/TKO,1,4:15,1500.0,1548.88,1528.49,1520.39
UFC 241: Cormier vs. Miocic 2,Derek Brunson,Ian Heinisch,win,U-DEC,3,5:00,1608.17,1549.79,1624.84,1533.12
UFC 241: Cormier vs. Miocic 2,Sodiq Yusuff,Gabriel Benitez,win,KO/TKO,1,4:14,1544.75,1563.7,1571.11,1537.34
UFC 241: Cormier vs. Miocic 2,Paulo Costa,Yoel Romero,win,U-DEC,3,5:00,1595.92,1674.76,1620.38,1650.3
UFC 241: Cormier vs. Miocic 2,Nate Diaz,Anthony Pettis,win,U-DEC,3,5:00,1622.37,1613.13,1641.84,1593.66
UFC 241: Cormier vs. Miocic 2,Stipe Miocic,Daniel Cormier,win,KO/TKO,4,4:09,1706.42,1752.6,1734.72,1724.3
UFC Fight Night: Andrade vs. Zhang,Karol Rosa,Lara Procopio,win,S-DEC,3,5:00,1500.0,1500.0,1520.0,1480.0
UFC Fight Night: Andrade vs. Zhang,Alatengheili,Batgerel Danaa,win,U-DEC,3,5:00,1500.0,1500.0,1520.0,1480.0
UFC Fight Night: Andrade vs. Zhang,Damir Ismagulov,Thiago Moises,win,U-DEC,3,5:00,1538.85,1501.66,1556.72,1483.79
UFC Fight Night: Andrade vs. Zhang,Da Woon Jung,Khadis Ibragimov,win,SUB,3,1:59,1500.0,1500.0,1525.0,1475.0
UFC Fight Night: Andrade vs. Zhang,Sumudaerji,Andre Soukhamthath,win,U-DEC,3,5:00,1474.85,1474.46,1494.83,1454.48
UFC Fight Night: Andrade vs. Zhang,Anthony Hernandez,JunYong Park,win,SUB,2,4:39,1473.91,1500.0,1500.78,1473.13
UFC Fight Night: Andrade vs. Zhang,Mizuki,Wu Yanan,win,S-DEC,3,5:00,1500.0,1506.73,1520.39,1486.34
UFC Fight Night: Andrade vs. Zhang,Song Kenan,Derrick Krantz,win,U-DEC,3,5:00,1523.36,1484.74,1541.15,1466.95
UFC Fight Night: Andrade vs. Zhang,Kai Kara-France,Mark De La Rosa,win,U-DEC,3,5:00,1537.39,1497.92,1555.13,1480.18
UFC Fight Night: Andrade vs. Zhang,Li Jingliang,Elizeu Zaleski dos Santos,win,KO/TKO,3,4:51,1593.14,1632.12,1620.93,1604.33
UFC Fight Night: Andrade vs. Zhang,Zhang Weili,Jessica Andrade,win,KO/TKO,1,0:42,1562.89,1642.81,1593.54,1612.16
UFC 242: Khabib vs. Poirier,Don Madge,Fares Ziam,win,U-DEC,3,5:00,1525.0,1500.0,1543.56,1481.44
UFC 242: Khabib vs. Poirier,Omari Akhmedov,Zak Cummings,win,U-DEC,3,5:00,1557.35,1605.7,1580.12,1582.93
UFC 242: Khabib vs. Poirier,Muslim Salikhov,Nordine Taleb,win,KO/TKO,1,4:26,1503.83,1547.27,1531.94,1519.16
UFC 242: Khabib vs. Poirier,Belal Muhammad,Takashi Sato,win,SUB,3,1:55,1569.45,1525.3,1591.29,1503.46
UFC 242: Khabib vs. Poirier,Ottman Azaitar,Teemu Packalen,win,KO/TKO,1,3:33,1500.0,1483.01,1523.78,1459.23
UFC 242: Khabib vs. Poirier,Sarah Moras,Liana Jojua,win,KO/TKO,3,2:26,1460.33,1500.0,1488.17,1472.16
UFC 242: Khabib vs. Poirier,Zubaira Tukhugov,Lerone Murphy,draw,S-DEC,3,5:00,1536.55,1500.0,1535.5,1501.05
UFC 242: Khabib vs. Poirier,Joanne Wood,Andrea Lee,win,S-DEC,3,5:00,1517.4,1559.32,1539.8,1536.92
UFC 242: Khabib vs. Poirier,Diego Ferreira,Mairbek Taisumov,win,U-DEC,3,5:00,1599.86,1626.74,1621.4,1605.2
UFC 242: Khabib vs. Poirier,Curtis Blaydes,Shamil Abdurakhimov,win,KO/TKO,2,2:22,1596.44,1569.24,1619.49,1546.19
UFC 242: Khabib vs. Poirier,Islam Makhachev,Davi Ramos,win,U-DEC,3,5:00,1615.34,1579.39,1633.28,1561.45
UFC 242: Khabib vs. Poirier,Paul Felder,Edson Barboza,win,S-DEC,3,5:00,1606.46,1605.94,1626.43,1585.97
UFC 242: Khabib vs. Poirier,Khabib Nurmagomedov,Dustin Poirier,win,SUB,3,2:06,1724.78,1730.01,1750.16,1704.63
UFC Fight Night: Cowboy vs. Gaethje,Austin Hubbard,Kyle Prepolec,win,U-DEC,3,5:00,1483.59,1481.66,1503.48,1461.77
UFC Fight Night: Cowboy vs. Gaethje,Louis Smolka,Ryan MacDonald,win,KO/TKO,1,4:43,1496.34,1478.66,1520.07,1454.93
UFC Fight Night: Cowboy vs. Gaethje,Chas Skelly,Jordan Griffin,win,U-DEC,3,5:00,1569.35,1480.19,1584.33,1465.21
UFC Fight Night: Cowboy vs. Gaethje,Hunter Azure,Brad Katona,win,U-DEC,3,5:00,1500.0,1514.81,1520.85,1493.96
UFC Fight Night: Cowboy vs. Gaethje,Miles Johns,Cole Smith,win,S-DEC,3,5:00,1500.0,1521.35,1521.23,1500.12
UFC Fight Night: Cowboy vs. Gaethje,Augusto Sakai,Marcin Tybura,win,KO/TKO,1,0:59,1543.79,1517.8,1566.92,1494.67
UFC Fight Night: Cowboy vs. Gaethje,Misha Cirkunov,Jimmy Crute,win,SUB,1,3:38,1542.94,1554.1,1568.74,1528.3
UFC Fight Night: Cowboy vs. Gaethje,Uriah Hall,Antonio Carlos Junior,win,S-DEC,3,5:00,1539.74,1587.58,1562.48,1564.84
UFC Fight Night: Cowboy vs. Gaethje,Tristan Connelly,Michel Pereira,win,U-DEC,3,5:00,1500.0,1527.3,1521.57,1505.73
UFC Fight Night: Cowboy vs. Gaethje,Todd Duffee,Jeff Hughes,nc,CNC,1,4:03,1527.2,1481.44,1527.2,1481.44
UFC Fight Night: Cowboy vs. Gaethje,Glover Teixeira,Nikita Krylov,win,S-DEC,3,5:00,1656.63,1575.15,1672.02,1559.76
UFC Fight Night: Cowboy vs. Gaethje,Justin Gaethje,Donald Cerrone,win,KO/TKO,1,4:18,1562.32,1693.77,1596.35,1659.74
